month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2020-01-01,Brooklyn,1,LCL/LTD,B4,Off-Peak,14898.714,1962,7.593058
2020-01-01,Brooklyn,1,LCL/LTD,B4,Peak,6059.689,914,6.6278825
2020-01-01,Brooklyn,2,LCL/LTD,B4,Off-Peak,6261.815,718,8.709119
2020-01-01,Brooklyn,2,LCL/LTD,B4,Peak,2129.248,262,8.100517
2020-01-01,Brooklyn,1,LCL/LTD,B41,Off-Peak,47371.723,6887,6.8778214
2020-01-01,Brooklyn,1,LCL/LTD,B41,Peak,20349.574,3220,6.3184996
2020-01-01,Brooklyn,2,LCL/LTD,B41,Off-Peak,18836.732,2513,7.4941335
2020-01-01,Brooklyn,2,LCL/LTD,B41,Peak,7237.4883,999,7.2390265
2020-01-01,Brooklyn,1,LCL/LTD,B42,Off-Peak,5159.596,695,7.419019
2020-01-01,Brooklyn,1,LCL/LTD,B42,Peak,2562.383,422,6.0703273
2020-01-01,Brooklyn,2,LCL/LTD,B42,Off-Peak,1788.843,215,8.289196
2020-01-01,Brooklyn,2,LCL/LTD,B42,Peak,611.786,81,7.515927
2020-01-01,Brooklyn,1,LCL/LTD,B43,Off-Peak,17613.744,2679,6.5736346
2020-01-01,Brooklyn,1,LCL/LTD,B43,Peak,7424.6562,1354,5.4817815
2020-01-01,Brooklyn,2,LCL/LTD,B43,Off-Peak,6847.656,953,7.1813264
2020-01-01,Brooklyn,2,LCL/LTD,B43,Peak,2347.18,352,6.6501093
2020-01-01,Brooklyn,1,LCL/LTD,B44,Off-Peak,29808.867,4201,7.0945783
2020-01-01,Brooklyn,1,LCL/LTD,B44,Peak,10314.747,1725,5.979241
2020-01-01,Brooklyn,2,LCL/LTD,B44,Off-Peak,13001.286,1622,8.012123
2020-01-01,Brooklyn,2,LCL/LTD,B44,Peak,4481.898,602,7.434194
2020-01-01,Brooklyn,1,LCL/LTD,B44+,Off-Peak,253.44899,28,8.878151
2020-01-01,Brooklyn,1,SBS,B44+,Off-Peak,27194.941,2898,9.382711
2020-01-01,Brooklyn,1,SBS,B44+,Peak,15294.099,1745,8.760413
2020-01-01,Brooklyn,2,SBS,B44+,Off-Peak,9583.919,947,10.110695
2020-01-01,Brooklyn,2,SBS,B44+,Peak,4403.271,434,10.135031
2020-01-01,Brooklyn,1,LCL/LTD,B45,Off-Peak,9824.784,1587,6.1876297
2020-01-01,Brooklyn,1,LCL/LTD,B45,Peak,4281.732,803,5.331443
2020-01-01,Brooklyn,2,LCL/LTD,B45,Off-Peak,3897.762,559,6.967291
2020-01-01,Brooklyn,2,LCL/LTD,B45,Peak,1471.072,222,6.6015625
2020-01-01,Brooklyn,1,LCL/LTD,B46,Off-Peak,31111.447,4460,6.9741073
2020-01-01,Brooklyn,1,LCL/LTD,B46,Peak,11288.321,1815,6.219238
2020-01-01,Brooklyn,2,LCL/LTD,B46,Off-Peak,14259.639,1900,7.502533
2020-01-01,Brooklyn,2,LCL/LTD,B46,Peak,5107.087,699,7.297211
2020-01-01,Brooklyn,1,LCL/LTD,B46+,Off-Peak,360.64,45,7.9330316
2020-01-01,Brooklyn,1,SBS,B46+,Off-Peak,26948.783,3075,8.763421
2020-01-01,Brooklyn,1,SBS,B46+,Peak,18737.74,2308,8.117527
2020-01-01,Brooklyn,2,SBS,B46+,Off-Peak,9641.128,1066,9.043176
2020-01-01,Brooklyn,2,SBS,B46+,Peak,4327.743,488,8.859194
2020-01-01,Brooklyn,1,LCL/LTD,B47,Off-Peak,20530.523,2919,7.033152
2020-01-01,Brooklyn,1,LCL/LTD,B47,Peak,8472.22,1405,6.0285745
2020-01-01,Brooklyn,2,LCL/LTD,B47,Off-Peak,8512.764,1131,7.5255237
2020-01-01,Brooklyn,2,LCL/LTD,B47,Peak,2783.991,396,7.02141
2020-01-01,Brooklyn,1,LCL/LTD,B48,Off-Peak,10491.305,1465,7.1585193
2020-01-01,Brooklyn,1,LCL/LTD,B48,Peak,4291.485,748,5.729828
2020-01-01,Brooklyn,2,LCL/LTD,B48,Off-Peak,4710.595,605,7.774827
2020-01-01,Brooklyn,2,LCL/LTD,B48,Peak,1478.375,204,7.218471
2020-01-01,Brooklyn,1,LCL/LTD,B49,Off-Peak,27216.293,3494,7.789061
2020-01-01,Brooklyn,1,LCL/LTD,B49,Peak,10660.24,1612,6.6094146
2020-01-01,Brooklyn,2,LCL/LTD,B49,Off-Peak,8931.414,1029,8.678123
2020-01-01,Brooklyn,2,LCL/LTD,B49,Peak,3333.197,411,8.099551
2020-01-01,Brooklyn,1,LCL/LTD,B52,Off-Peak,17110.848,2769,6.1774936
2020-01-01,Brooklyn,1,LCL/LTD,B52,Peak,8059.997,1458,5.527033
2020-01-01,Brooklyn,2,LCL/LTD,B52,Off-Peak,6928.678,1008,6.8672485
2020-01-01,Brooklyn,2,LCL/LTD,B52,Peak,2426.637,373,6.501043
2020-01-01,Brooklyn,1,LCL/LTD,B54,Off-Peak,11251.452,1881,5.9815006
2020-01-01,Brooklyn,1,LCL/LTD,B54,Peak,5454.876,1063,5.128224
2020-01-01,Brooklyn,2,LCL/LTD,B54,Off-Peak,4390.054,638,6.8735347
2020-01-01,Brooklyn,2,LCL/LTD,B54,Peak,1463.874,232,6.295247
2020-01-01,Brooklyn,1,LCL/LTD,B57,Off-Peak,14260.258,2052,6.9482694
2020-01-01,Brooklyn,1,LCL/LTD,B57,Peak,5792.406,953,6.07276
2020-01-01,Brooklyn,2,LCL/LTD,B57,Off-Peak,6153.972,743,8.282133
2020-01-01,Brooklyn,2,LCL/LTD,B57,Peak,2410.216,303,7.941709
2020-01-01,Brooklyn,1,LCL/LTD,B6,Off-Peak,74574.08,9481,7.8653555
2020-01-01,Brooklyn,1,LCL/LTD,B6,Peak,30970.354,4503,6.876773
2020-01-01,Brooklyn,2,LCL/LTD,B6,Off-Peak,23787.402,2887,8.23919
2020-01-01,Brooklyn,2,LCL/LTD,B6,Peak,9252.903,1182,7.8267994
2020-01-01,Brooklyn,1,LCL/LTD,B60,Off-Peak,19184.932,2809,6.828504
2020-01-01,Brooklyn,1,LCL/LTD,B60,Peak,8150.121,1370,5.9473147
2020-01-01,Brooklyn,2,LCL/LTD,B60,Off-Peak,6987.179,913,7.6452155
2020-01-01,Brooklyn,2,LCL/LTD,B60,Peak,2306.42,325,7.078557
2020-01-01,Brooklyn,1,LCL/LTD,B61,Off-Peak,17614.158,2047,8.60197
2020-01-01,Brooklyn,1,LCL/LTD,B61,Peak,8206.804,1078,7.6072373
2020-01-01,Brooklyn,2,LCL/LTD,B61,Off-Peak,7717.24,814,9.471049
2020-01-01,Brooklyn,2,LCL/LTD,B61,Peak,2689.494,297,9.0517845
2020-01-01,Brooklyn,1,LCL/LTD,B62,Off-Peak,17593.873,2320,7.5830274
2020-01-01,Brooklyn,1,LCL/LTD,B62,Peak,7868.378,1222,6.438876
2020-01-01,Brooklyn,2,LCL/LTD,B62,Off-Peak,7730.726,974,7.930486
2020-01-01,Brooklyn,2,LCL/LTD,B62,Peak,2648.528,359,7.368917
2020-01-01,Brooklyn,1,LCL/LTD,B63,Off-Peak,19523.816,3263,5.983362
2020-01-01,Brooklyn,1,LCL/LTD,B63,Peak,7508.049,1394,5.3845305
2020-01-01,Brooklyn,2,LCL/LTD,B63,Off-Peak,9117.796,1409,6.466596
2020-01-01,Brooklyn,2,LCL/LTD,B63,Peak,3045.905,507,6.002414
2020-01-01,Brooklyn,1,LCL/LTD,B64,Off-Peak,12854.229,1620,7.933648
2020-01-01,Brooklyn,1,LCL/LTD,B64,Peak,5458.416,757,7.210081
2020-01-01,Brooklyn,2,LCL/LTD,B64,Off-Peak,5931.714,672,8.825073
2020-01-01,Brooklyn,2,LCL/LTD,B64,Peak,2315.238,269,8.583955
2020-01-01,Brooklyn,1,LCL/LTD,B65,Off-Peak,9522.1455,1423,6.690818
2020-01-01,Brooklyn,1,LCL/LTD,B65,Peak,3797.7112,655,5.79442
2020-01-01,Brooklyn,2,LCL/LTD,B65,Off-Peak,5349.253,693,7.7124662
2020-01-01,Brooklyn,2,LCL/LTD,B65,Peak,1985.194,264,7.498262
2020-01-01,Brooklyn,1,LCL/LTD,B67,Off-Peak,10715.549,1555,6.88787
2020-01-01,Brooklyn,1,LCL/LTD,B67,Peak,5696.7603,933,6.101091
2020-01-01,Brooklyn,2,LCL/LTD,B67,Off-Peak,2995.6938,380,7.8635163
2020-01-01,Brooklyn,2,LCL/LTD,B67,Peak,1074.106,150,7.1457534
2020-01-01,Brooklyn,1,LCL/LTD,B68,Off-Peak,23996.787,3151,7.61505
2020-01-01,Brooklyn,1,LCL/LTD,B68,Peak,9690.7295,1348,7.184324
2020-01-01,Brooklyn,2,LCL/LTD,B68,Off-Peak,11246.85,1357,8.282076
2020-01-01,Brooklyn,2,LCL/LTD,B68,Peak,4060.059,521,7.7838306
2020-01-01,Brooklyn,1,LCL/LTD,B69,Off-Peak,7685.563,1127,6.815094
2020-01-01,Brooklyn,1,LCL/LTD,B69,Peak,4637.806,772,6.0006027
2020-01-01,Brooklyn,2,LCL/LTD,B69,Off-Peak,2451.571,316,7.74741
2020-01-01,Brooklyn,2,LCL/LTD,B69,Peak,1245.8721,163,7.6348386
2020-01-01,Brooklyn,1,LCL/LTD,B7,Off-Peak,10637.777,1436,7.406063
2020-01-01,Brooklyn,1,LCL/LTD,B7,Peak,5750.5957,873,6.582608
2020-01-01,Brooklyn,2,LCL/LTD,B7,Off-Peak,3786.02,462,8.189054
2020-01-01,Brooklyn,2,LCL/LTD,B7,Peak,1639.156,218,7.5050545
2020-01-01,Brooklyn,1,LCL/LTD,B70,Off-Peak,9557.902,1381,6.919502
2020-01-01,Brooklyn,1,LCL/LTD,B70,Peak,4701.503,750,6.261194
2020-01-01,Brooklyn,2,LCL/LTD,B70,Off-Peak,3943.708,522,7.543391
2020-01-01,Brooklyn,2,LCL/LTD,B70,Peak,1331.755,183,7.2633367
2020-01-01,Brooklyn,1,LCL/LTD,B74,Off-Peak,3458.546,459,7.530556
2020-01-01,Brooklyn,1,LCL/LTD,B74,Peak,1922.613,262,7.319399
2020-01-01,Brooklyn,2,LCL/LTD,B74,Off-Peak,1325.9401,163,8.0933485
2020-01-01,Brooklyn,2,LCL/LTD,B74,Peak,602.987,77,7.7783866
2020-01-01,Brooklyn,1,LCL/LTD,B8,Off-Peak,29756.168,4351,6.837392
2020-01-01,Brooklyn,1,LCL/LTD,B8,Peak,11491.887,1922,5.9766912
2020-01-01,Brooklyn,2,LCL/LTD,B8,Off-Peak,11140.295,1450,7.677751
2020-01-01,Brooklyn,2,LCL/LTD,B8,Peak,4208.363,587,7.163144
2020-01-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,32000.979,4238,7.549572
2020-01-01,Brooklyn,1,LCL/LTD,B82,Peak,11022.602,1644,6.7015095
2020-01-01,Brooklyn,2,LCL/LTD,B82,Off-Peak,14774.585,1903,7.7629423
2020-01-01,Brooklyn,2,LCL/LTD,B82,Peak,5673.698,787,7.20493
2020-01-01,Brooklyn,1,SBS,B82+,Off-Peak,23753.754,2720,8.7329645
2020-01-01,Brooklyn,1,SBS,B82+,Peak,11046.256,1355,8.151219
2020-01-01,Brooklyn,2,SBS,B82+,Off-Peak,1167.367,130,8.976601
2020-01-01,Brooklyn,2,SBS,B82+,Peak,529.448,61,8.57807
2020-01-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,15150.5205,1830,8.275684
2020-01-01,Brooklyn,1,LCL/LTD,B83,Peak,6223.987,892,6.9748425
2020-01-01,Brooklyn,2,LCL/LTD,B83,Off-Peak,5451.432,578,9.415475
2020-01-01,Brooklyn,2,LCL/LTD,B83,Peak,2067.975,230,8.971573
2020-01-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,1878.1079,187,10.041314
2020-01-01,Brooklyn,1,LCL/LTD,B84,Peak,874.503,100,8.744059
2020-01-01,Brooklyn,2,LCL/LTD,B84,Off-Peak,562.899,55,10.199448
2020-01-01,Brooklyn,2,LCL/LTD,B84,Peak,233.59898,24,9.565887
2020-01-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,22350.84,3255,6.8652678
2020-01-01,Brooklyn,1,LCL/LTD,B9,Peak,10733.709,1747,6.1412654
2020-01-01,Brooklyn,2,LCL/LTD,B9,Off-Peak,9091.587,1169,7.7715173
2020-01-01,Brooklyn,2,LCL/LTD,B9,Peak,3424.24,454,7.541313
2020-01-01,Brooklyn,1,EXP,BM1,Off-Peak,8461.074,702,12.049031
2020-01-01,Brooklyn,1,EXP,BM1,Peak,8190.545,755,10.841348
2020-01-01,Brooklyn,2,EXP,BM1,Off-Peak,953.152,71,13.316983
2020-01-01,Brooklyn,2,EXP,BM1,Peak,337.942,25,13.420161
2020-01-01,Brooklyn,1,EXP,BM2,Off-Peak,8094.31,691,11.707196
2020-01-01,Brooklyn,1,EXP,BM2,Peak,5341.395,525,10.167243
2020-01-01,Brooklyn,2,EXP,BM2,Off-Peak,1190.549,94,12.627726
2020-01-01,Brooklyn,2,EXP,BM2,Peak,354.477,29,12.00464
2020-01-01,Brooklyn,1,EXP,BM3,Off-Peak,5620.379,451,12.440231
2020-01-01,Brooklyn,1,EXP,BM3,Peak,3383.358,296,11.411191
2020-01-01,Brooklyn,2,EXP,BM3,Off-Peak,626.032,46,13.606104
2020-01-01,Brooklyn,2,EXP,BM3,Peak,283.408,22,12.856534
2020-01-01,Brooklyn,1,EXP,BM4,Off-Peak,3711.852,307,12.060833
2020-01-01,Brooklyn,1,EXP,BM4,Peak,4132.419,395,10.450649
2020-01-01,Brooklyn,2,EXP,BM4,Off-Peak,694.283,52,13.230108
2020-01-01,Brooklyn,2,EXP,BM4,Peak,188.054,14,12.744384
2020-01-01,Brooklyn,1,EXP,BM5,Off-Peak,5389.1855,398,13.526082
2020-01-01,Brooklyn,1,EXP,BM5,Peak,3690.555,332,11.10796
2020-01-01,Brooklyn,2,EXP,BM5,Off-Peak,780.54095,51,15.179222
2020-01-01,Brooklyn,2,EXP,BM5,Peak,338.85898,22,14.770819
2020-01-01,Brooklyn,1,EXP,X27,Off-Peak,11201.964,916,12.222302
2020-01-01,Brooklyn,1,EXP,X27,Peak,6770.916,586,11.553347
2020-01-01,Brooklyn,2,EXP,X27,Off-Peak,4034.4119,292,13.769611
2020-01-01,Brooklyn,2,EXP,X27,Peak,1905.911,139,13.636459
2020-01-01,Brooklyn,1,EXP,X28,Off-Peak,8850.547,700,12.637796
2020-01-01,Brooklyn,1,EXP,X28,Peak,6681.486,564,11.831636
2020-01-01,Brooklyn,2,EXP,X28,Off-Peak,3268.942,235,13.871417
2020-01-01,Brooklyn,2,EXP,X28,Peak,1781.121,125,14.144144
2020-01-01,Brooklyn,1,EXP,X37,Off-Peak,2223.5278,149,14.913386
2020-01-01,Brooklyn,1,EXP,X37,Peak,8278.149,640,12.93114
2020-01-01,Brooklyn,2,EXP,X37,Off-Peak,93.656,5,18.495892
2020-01-01,Brooklyn,2,EXP,X37,Peak,396.258,24,16.421041
2020-01-01,Brooklyn,1,EXP,X38,Off-Peak,2839.686,193,14.69502
2020-01-01,Brooklyn,1,EXP,X38,Peak,5314.648,411,12.925286
2020-01-01,Brooklyn,2,EXP,X38,Off-Peak,75.621,4,18.902622
2020-01-01,Brooklyn,2,EXP,X38,Peak,256.388,15,16.453878
2020-01-01,Manhattan,1,LCL/LTD,M1,Off-Peak,20015.127,3388,5.907385
2020-01-01,Manhattan,1,LCL/LTD,M1,Peak,10089.449,1756,5.745159
2020-01-01,Manhattan,2,LCL/LTD,M1,Off-Peak,7944.668,1030,7.7073317
2020-01-01,Manhattan,2,LCL/LTD,M1,Peak,3299.084,447,7.3648534
2020-01-01,Manhattan,1,LCL/LTD,M10,Off-Peak,10968.643,1818,6.0316052
2020-01-01,Manhattan,1,LCL/LTD,M10,Peak,5338.36,977,5.4609246
2020-01-01,Manhattan,2,LCL/LTD,M10,Off-Peak,5347.193,792,6.748879
2020-01-01,Manhattan,2,LCL/LTD,M10,Peak,2079.378,320,6.4810157
2020-01-01,Manhattan,1,LCL/LTD,M100,Off-Peak,21454.234,3895,5.5078526
2020-01-01,Manhattan,1,LCL/LTD,M100,Peak,8944.133,1711,5.226507
2020-01-01,Manhattan,2,LCL/LTD,M100,Off-Peak,7484.083,1224,6.11439
2020-01-01,Manhattan,2,LCL/LTD,M100,Peak,2817.055,480,5.8632693
2020-01-01,Manhattan,1,LCL/LTD,M101,Off-Peak,40458.523,6529,6.196584
2020-01-01,Manhattan,1,LCL/LTD,M101,Peak,13510.505,2387,5.6599097
2020-01-01,Manhattan,2,LCL/LTD,M101,Off-Peak,13309.661,1900,7.0031877
2020-01-01,Manhattan,2,LCL/LTD,M101,Peak,4301.369,643,6.6862073
2020-01-01,Manhattan,1,LCL/LTD,M102,Off-Peak,19918.035,3474,5.732253
2020-01-01,Manhattan,1,LCL/LTD,M102,Peak,6931.533,1412,4.9087243
2020-01-01,Manhattan,2,LCL/LTD,M102,Off-Peak,7539.027,1148,6.5644045
2020-01-01,Manhattan,2,LCL/LTD,M102,Peak,2356.244,382,6.1669807
2020-01-01,Manhattan,1,LCL/LTD,M103,Off-Peak,19304.627,3349,5.762716
2020-01-01,Manhattan,1,LCL/LTD,M103,Peak,6237.148,1256,4.9653506
2020-01-01,Manhattan,2,LCL/LTD,M103,Off-Peak,7759.747,1172,6.6199684
2020-01-01,Manhattan,2,LCL/LTD,M103,Peak,2851.443,462,6.1648417
2020-01-01,Manhattan,1,LCL/LTD,M104,Off-Peak,13607.079,2374,5.730077
2020-01-01,Manhattan,1,LCL/LTD,M104,Peak,5351.18,1061,5.03986
2020-01-01,Manhattan,2,LCL/LTD,M104,Off-Peak,10058.601,1655,6.0773606
2020-01-01,Manhattan,2,LCL/LTD,M104,Peak,3326.761,584,5.695593
2020-01-01,Manhattan,1,LCL/LTD,M106,Off-Peak,2384.26,454,5.243314
2020-01-01,Manhattan,1,LCL/LTD,M106,Peak,1853.53,358,5.163144
2020-01-01,Manhattan,2,LCL/LTD,M106,Off-Peak,693.156,107,6.462055
2020-01-01,Manhattan,2,LCL/LTD,M106,Peak,398.19598,60,6.5823565
2020-01-01,Manhattan,1,LCL/LTD,M11,Off-Peak,16451.87,2851,5.7697377
2020-01-01,Manhattan,1,LCL/LTD,M11,Peak,6389.394,1205,5.29925
2020-01-01,Manhattan,2,LCL/LTD,M11,Off-Peak,6338.9253,944,6.71294
2020-01-01,Manhattan,2,LCL/LTD,M11,Peak,2290.22,342,6.694636
2020-01-01,Manhattan,1,LCL/LTD,M116,Off-Peak,8569.566,1492,5.7433677
2020-01-01,Manhattan,1,LCL/LTD,M116,Peak,4347.732,850,5.113218
2020-01-01,Manhattan,2,LCL/LTD,M116,Off-Peak,3127.474,525,5.9510007
2020-01-01,Manhattan,2,LCL/LTD,M116,Peak,1296.066,221,5.859066
2020-01-01,Manhattan,1,LCL/LTD,M12,Off-Peak,2878.803,442,6.5084457
2020-01-01,Manhattan,1,LCL/LTD,M12,Peak,1407.005,235,5.970304
2020-01-01,Manhattan,2,LCL/LTD,M12,Off-Peak,1439.054,192,7.4720907
2020-01-01,Manhattan,2,LCL/LTD,M12,Peak,687.756,91,7.488428
2020-01-01,Manhattan,1,SBS,M14A+,Off-Peak,13182.589,2086,6.3179374
2020-01-01,Manhattan,1,SBS,M14A+,Peak,4311.786,808,5.333732
2020-01-01,Manhattan,2,SBS,M14A+,Off-Peak,8614.423,1423,6.051479
2020-01-01,Manhattan,2,SBS,M14A+,Peak,3123.2341,548,5.6964045
2020-01-01,Manhattan,1,SBS,M14D+,Off-Peak,16996.07,2857,5.94771
2020-01-01,Manhattan,1,SBS,M14D+,Peak,8069.762,1461,5.520637
2020-01-01,Manhattan,2,SBS,M14D+,Off-Peak,6591.526,1020,6.4582877
2020-01-01,Manhattan,2,SBS,M14D+,Peak,2388.9219,388,6.1533456
2020-01-01,Manhattan,1,LCL/LTD,M15,Off-Peak,29862.957,4645,6.4284263
2020-01-01,Manhattan,1,LCL/LTD,M15,Peak,8979.47,1703,5.2696695
2020-01-01,Manhattan,2,LCL/LTD,M15,Off-Peak,12491.241,1764,7.0772614
2020-01-01,Manhattan,2,LCL/LTD,M15,Peak,3671.821,584,6.278218
2020-01-01,Manhattan,1,SBS,M15+,Off-Peak,25740.047,3344,7.696989
2020-01-01,Manhattan,1,SBS,M15+,Peak,14524.505,1978,7.3403
2020-01-01,Manhattan,2,SBS,M15+,Off-Peak,9877.753,1127,8.759969
2020-01-01,Manhattan,2,SBS,M15+,Peak,4252.949,497,8.540906
2020-01-01,Manhattan,1,LCL/LTD,M2,Off-Peak,24155.004,3748,6.444072
2020-01-01,Manhattan,1,LCL/LTD,M2,Peak,10407.079,1741,5.9744263
2020-01-01,Manhattan,2,LCL/LTD,M2,Off-Peak,9473.419,1207,7.842575
2020-01-01,Manhattan,2,LCL/LTD,M2,Peak,3637.632,483,7.52971
2020-01-01,Manhattan,1,LCL/LTD,M20,Off-Peak,5981.956,1020,5.8615947
2020-01-01,Manhattan,1,LCL/LTD,M20,Peak,3432.518,638,5.3780127
2020-01-01,Manhattan,2,LCL/LTD,M20,Off-Peak,4107.823,600,6.840747
2020-01-01,Manhattan,2,LCL/LTD,M20,Peak,1517.172,231,6.5571284
2020-01-01,Manhattan,1,LCL/LTD,M21,Off-Peak,2528.742,429,5.886054
2020-01-01,Manhattan,1,LCL/LTD,M21,Peak,1471.995,277,5.297529
2020-01-01,Manhattan,2,LCL/LTD,M21,Off-Peak,1043.997,159,6.534045
2020-01-01,Manhattan,2,LCL/LTD,M21,Peak,472.506,72,6.515901
2020-01-01,Manhattan,1,LCL/LTD,M22,Off-Peak,4236.582,780,5.4286213
2020-01-01,Manhattan,1,LCL/LTD,M22,Peak,2307.467,482,4.7863793
2020-01-01,Manhattan,2,LCL/LTD,M22,Off-Peak,1594.6329,260,6.1166573
2020-01-01,Manhattan,2,LCL/LTD,M22,Peak,717.764,114,6.253586
2020-01-01,Manhattan,1,SBS,M23+,Off-Peak,9409.746,1670,5.6344924
2020-01-01,Manhattan,1,SBS,M23+,Peak,3897.011,748,5.2062826
2020-01-01,Manhattan,2,SBS,M23+,Off-Peak,3390.6519,562,6.026424
2020-01-01,Manhattan,2,SBS,M23+,Peak,1238.272,210,5.8701487
2020-01-01,Manhattan,1,LCL/LTD,M3,Off-Peak,24685.426,4470,5.521498
2020-01-01,Manhattan,1,LCL/LTD,M3,Peak,10181.27,1919,5.305067
2020-01-01,Manhattan,2,LCL/LTD,M3,Off-Peak,10431.738,1581,6.594437
2020-01-01,Manhattan,2,LCL/LTD,M3,Peak,4248.951,637,6.6615033
2020-01-01,Manhattan,1,LCL/LTD,M31,Off-Peak,9919.617,1988,4.987996
2020-01-01,Manhattan,1,LCL/LTD,M31,Peak,4854.112,1069,4.5372562
2020-01-01,Manhattan,2,LCL/LTD,M31,Off-Peak,3583.984,617,5.805399
2020-01-01,Manhattan,2,LCL/LTD,M31,Peak,1532.63,267,5.7226596
2020-01-01,Manhattan,1,SBS,M34+,Off-Peak,4836.269,909,5.3161263
2020-01-01,Manhattan,1,SBS,M34+,Peak,2342.36,483,4.839998
2020-01-01,Manhattan,2,SBS,M34+,Off-Peak,1489.306,269,5.5176167
2020-01-01,Manhattan,2,SBS,M34+,Peak,615.024,115,5.3366785
2020-01-01,Manhattan,1,SBS,M34A+,Off-Peak,5101.488,975,5.2304964
2020-01-01,Manhattan,1,SBS,M34A+,Peak,2850.291,581,4.898623
2020-01-01,Manhattan,2,SBS,M34A+,Off-Peak,1805.497,310,5.8143992
2020-01-01,Manhattan,2,SBS,M34A+,Peak,734.62,132,5.5556808
2020-01-01,Manhattan,1,LCL/LTD,M35,Off-Peak,5777.466,455,12.67779
2020-01-01,Manhattan,1,LCL/LTD,M35,Peak,2328.57,204,11.404046
2020-01-01,Manhattan,2,LCL/LTD,M35,Off-Peak,2408.97,174,13.806041
2020-01-01,Manhattan,2,LCL/LTD,M35,Peak,1024.5,74,13.677021
2020-01-01,Manhattan,1,LCL/LTD,M4,Off-Peak,26021.203,4817,5.401271
2020-01-01,Manhattan,1,LCL/LTD,M4,Peak,13829.909,2519,5.4895544
2020-01-01,Manhattan,2,LCL/LTD,M4,Off-Peak,9127.027,1398,6.526024
2020-01-01,Manhattan,2,LCL/LTD,M4,Peak,3849.877,568,6.7688823
2020-01-01,Manhattan,1,LCL/LTD,M42,Off-Peak,7341.718,1490,4.92454
2020-01-01,Manhattan,1,LCL/LTD,M42,Peak,4137.459,932,4.4382544
2020-01-01,Manhattan,2,LCL/LTD,M42,Off-Peak,2664.925,477,5.5815663
2020-01-01,Manhattan,2,LCL/LTD,M42,Peak,1036.22,203,5.088066
2020-01-01,Manhattan,1,LCL/LTD,M5,Off-Peak,19394.006,2728,7.1074357
2020-01-01,Manhattan,1,LCL/LTD,M5,Peak,7985.7617,1243,6.4195476
2020-01-01,Manhattan,2,LCL/LTD,M5,Off-Peak,8503.176,1113,7.6382732
2020-01-01,Manhattan,2,LCL/LTD,M5,Peak,3392.342,456,7.426896
2020-01-01,Manhattan,1,LCL/LTD,M50,Off-Peak,3790.614,707,5.3569527
2020-01-01,Manhattan,1,LCL/LTD,M50,Peak,1815.564,375,4.840407
2020-01-01,Manhattan,2,LCL/LTD,M50,Off-Peak,1066.0709,179,5.924244
2020-01-01,Manhattan,2,LCL/LTD,M50,Peak,455.43298,75,6.0034003
2020-01-01,Manhattan,1,LCL/LTD,M55,Off-Peak,7299.722,1147,6.3638735
2020-01-01,Manhattan,1,LCL/LTD,M55,Peak,2805.746,508,5.5214524
2020-01-01,Manhattan,2,LCL/LTD,M55,Off-Peak,3685.085,494,7.4536676
2020-01-01,Manhattan,2,LCL/LTD,M55,Peak,1426.338,199,7.1453056
2020-01-01,Manhattan,1,LCL/LTD,M57,Off-Peak,6262.803,1287,4.8660684
2020-01-01,Manhattan,1,LCL/LTD,M57,Peak,3471.806,769,4.512505
2020-01-01,Manhattan,2,LCL/LTD,M57,Off-Peak,2512.465,443,5.6595197
2020-01-01,Manhattan,2,LCL/LTD,M57,Peak,1062.277,197,5.3871417
2020-01-01,Manhattan,1,SBS,M60+,Off-Peak,37170.95,3239,11.473386
2020-01-01,Manhattan,1,SBS,M60+,Peak,13236.805,1338,9.891259
2020-01-01,Manhattan,2,SBS,M60+,Off-Peak,18146.986,1486,12.209987
2020-01-01,Manhattan,2,SBS,M60+,Peak,5477.847,490,11.17287
2020-01-01,Manhattan,1,LCL/LTD,M66,Off-Peak,6310.466,1177,5.360613
2020-01-01,Manhattan,1,LCL/LTD,M66,Peak,4011.141,832,4.8194337
2020-01-01,Manhattan,2,LCL/LTD,M66,Off-Peak,2296.942,366,6.2699065
2020-01-01,Manhattan,2,LCL/LTD,M66,Peak,914.261,151,6.0505238
2020-01-01,Manhattan,1,LCL/LTD,M7,Off-Peak,19189.545,3331,5.7596307
2020-01-01,Manhattan,1,LCL/LTD,M7,Peak,6651.689,1330,5.0006056
2020-01-01,Manhattan,2,LCL/LTD,M7,Off-Peak,8971.833,1369,6.553455
2020-01-01,Manhattan,2,LCL/LTD,M7,Peak,3190.075,526,6.062076
2020-01-01,Manhattan,1,LCL/LTD,M72,Off-Peak,6237.249,1102,5.6579347
2020-01-01,Manhattan,1,LCL/LTD,M72,Peak,3021.24,564,5.348498
2020-01-01,Manhattan,2,LCL/LTD,M72,Off-Peak,2268.103,343,6.605986
2020-01-01,Manhattan,2,LCL/LTD,M72,Peak,882.315,134,6.540552
2020-01-01,Manhattan,1,SBS,M79+,Off-Peak,9664.572,1601,6.035023
2020-01-01,Manhattan,1,SBS,M79+,Peak,5259.75,964,5.4543505
